A group of women observing an event while one in military attire takes a photograph	A group of people are watching a shuttle launch.	neutral
A group of women observing an event while one in military attire takes a photograph	A group of people are watching something and one takes a picture.	entailment
two women in lingerie with green feathers around waist	A pair of strippers do a dance	neutral
two women in lingerie with green feathers around waist	A woman wears lingerie.	entailment
two women in lingerie with green feathers around waist	Two women don't wear much clothing.	entailment
Two small girls are holding stuffed animals.	There are two children in this picture.	entailment
Two small girls are holding stuffed animals.	The girls are showing their mother the presents the Easter Bunny left them in their Easter basket.	neutral
Two small girls are holding stuffed animals.	The girls are eating chocolate and watching the parade as it goes down the street.	contradiction
some children play in the grass outside near a tree.	Children playing outside.	entailment
some children play in the grass outside near a tree.	Children swimming in a pool.	contradiction
some children play in the grass outside near a tree.	Children playing outside climbing trees.	contradiction
A brown and white dog holds a tennis ball in his mouth.	A dog is playing fetch with his owner.	neutral
A brown and white dog holds a tennis ball in his mouth.	A dog is eating from a bright silver bowl.	contradiction
A brown and white dog holds a tennis ball in his mouth.	A dog mouth holds a retrieved ball.	entailment
The basketball player in the blue uniform is guarding the player in the orange uniform, who has the ball.	Two man walking on the road in rain	contradiction
The basketball player in the blue uniform is guarding the player in the orange uniform, who has the ball.	A orange uniform basketball player with ball is guarded by, a blue uniform opponent team player	entailment
The basketball player in the blue uniform is guarding the player in the orange uniform, who has the ball.	Two players struggling to get the ball	neutral
a couple wearing bright outfits walking hand and hand on a sidewalk.	The outfits are orange.	neutral
a couple wearing bright outfits walking hand and hand on a sidewalk.	A couple is wearing bright outfits.	entailment
a couple wearing bright outfits walking hand and hand on a sidewalk.	The couple is naked.	contradiction
A young woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.	A young woman reads near the ocean.	entailment
A young woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.	A young woman is reading a Nicholas Sparks book on the beach.	neutral
A young woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.	A young woman is running through the waves.	contradiction
A black and brown dog is playing with a brown and white dog.	Two dogs sleep on the floor.	contradiction
A black and brown dog is playing with a brown and white dog.	Two dogs play.	entailment
A black and brown dog is playing with a brown and white dog.	Two dogs play with a chew toy.	neutral
An older man holding a sign for tattoos soliciting business on the street.	The man is VanGogh.	contradiction
An older man holding a sign for tattoos soliciting business on the street.	The man is a tattoo artist.	neutral
An older man holding a sign for tattoos soliciting business on the street.	The man works with a tattoo business.	entailment
People looking at tall oriental art piece.	The new Chinese history exhibit is open at the museum	neutral
People looking at tall oriental art piece.	People are looking at art	entailment
People looking at tall oriental art piece.	People are running a marathon	contradiction
An Obama Biden supporter cheers for the Presidential candidate and his running mate.	An Obama supporter is upset that the President lost his second term.	contradiction
An Obama Biden supporter cheers for the Presidential candidate and his running mate.	A man is at a political rally.	neutral
An Obama Biden supporter cheers for the Presidential candidate and his running mate.	Someone is cheering for a presidential candidate.	entailment
A man dressed in a suit and bowler style hat plays a sousaphone which has flames coming out of the top.	He is a professional musician.	neutral
A man dressed in a suit and bowler style hat plays a sousaphone which has flames coming out of the top.	A man is wearing a suit.	entailment
A man dressed in a suit and bowler style hat plays a sousaphone which has flames coming out of the top.	The man is wearing a baseball cap.	contradiction
A man examines his facial hair.	The man is sleeping.	contradiction
A man examines his facial hair.	He is deciding whether he should trim his beard.	neutral
A man examines his facial hair.	The man is looking at his face.	entailment
Two men watching one man make a golf putt on the set of Sports Center.	People are walking in a road.	contradiction
Two men watching one man make a golf putt on the set of Sports Center.	People watching sports.	entailment
Two men watching one man make a golf putt on the set of Sports Center.	There are people in a sports center.	entailment
A solo cyclist is riding down a windy road.	The cyclist falls down the windy road	neutral
A solo cyclist is riding down a windy road.	A cyclist rides down a road	entailment
A solo cyclist is riding down a windy road.	The cyclist is not riding	contradiction
An Asian technology demonstration of computers and other gadgets.	The person is very smart with electronics.	-
An Asian technology demonstration of computers and other gadgets.	An Asian shows computers.	entailment
An Asian technology demonstration of computers and other gadgets.	The Asian likes Mexican food.	contradiction
A black and white dog jumps for a tennis ball.	A border collie is jumping to catching a toy.	neutral
A black and white dog jumps for a tennis ball.	A dog is mid-air, jumping to catch a tennis ball.	entailment
A black and white dog jumps for a tennis ball.	A dog is napping on the bed.	contradiction
A group of people having a conversation.	Multiple people talk to each other.	entailment
A group of people having a conversation.	People are talking about politics.	neutral
A group of people having a conversation.	People are washing the dishes.	contradiction
A man dressed in a brown shirt and tan shorts is down on one knee looking at some type of machinery.	The man is wearing tan pants.	contradiction
A man dressed in a brown shirt and tan shorts is down on one knee looking at some type of machinery.	The man is examining a machine.	entailment
A man dressed in a brown shirt and tan shorts is down on one knee looking at some type of machinery.	The man is a repairman.	neutral
The German shepherd runs happily in the park.	Dog runs outside.	entailment
The German shepherd runs happily in the park.	Dog runs outside with his owner.	neutral
The German shepherd runs happily in the park.	Dog lays down outside.	contradiction
A man is rolling a suitcase in front of a bunch of red flowers.	A man is standing in front of flowers.	entailment
A man is rolling a suitcase in front of a bunch of red flowers.	A man just got back from a business trip.	neutral
A man is rolling a suitcase in front of a bunch of red flowers.	Thi	contradiction
A game similar to baseball is being played as a ball closes in on the player who is ready to strike.	Some people are scuba diving.	contradiction
A game similar to baseball is being played as a ball closes in on the player who is ready to strike.	A bunch of people are playing a game.	entailment
A game similar to baseball is being played as a ball closes in on the player who is ready to strike.	A boy is about to hit a home run.	neutral
Three people in uniform are outdoors and are observing a scene which is out of the picture.	Uniformed people are eating	contradiction
Three people in uniform are outdoors and are observing a scene which is out of the picture.	Uniformed people are observing a scene	entailment
Three people in uniform are outdoors and are observing a scene which is out of the picture.	Uniformed people are outside	entailment
A man in a lab coat is looking through a microscope.	A man is looking through a microscope	entailment
A man in a lab coat is looking through a microscope.	A lifeguard sits by the pool	contradiction
A man in a lab coat is looking through a microscope.	A scientist is inspecting a new strain of virus	neutral
A young boy in green is practicing kicking.	the young boy is playing soccer	neutral
A young boy in green is practicing kicking.	the young boy is wearing black	contradiction
A young boy in green is practicing kicking.	the your boy is excercizing.	entailment
A woman taking candy off of a shelf and putting it in a box.	A woman packages candy for a friend	neutral
A woman taking candy off of a shelf and putting it in a box.	A woman sews a dress	contradiction
A woman taking candy off of a shelf and putting it in a box.	A woman puts candy away	entailment
Two performers, one man playing a guitar, and one woman with a mic raised to her mouth are sitting on chairs performing.	A man and woman are kissing in a car.	contradiction
Two performers, one man playing a guitar, and one woman with a mic raised to her mouth are sitting on chairs performing.	A man and a woman are performing a song together.	entailment
Two performers, one man playing a guitar, and one woman with a mic raised to her mouth are sitting on chairs performing.	The man and woman are doing karaoke together at a bar.	neutral
Two teams of men are playing basketball on a court in an empty stadium.	The men are playing basketball with no audience.	entailment
Two teams of men are playing basketball on a court in an empty stadium.	The men are making shots.	neutral
Two teams of men are playing basketball on a court in an empty stadium.	The men are playing in front of a huge crowd.	contradiction
A man in dark clothing walking in a transit station.	A criminal working his way through the transit station	neutral
A man in dark clothing walking in a transit station.	A man wearing a white suit at a wedding.	contradiction
A man in dark clothing walking in a transit station.	A man walking through a transit station.	entailment
A man is working in an art studio and is surrounded by art supplies.	A man is is an artist teaching art classes	neutral
A man is working in an art studio and is surrounded by art supplies.	a man is at an auto shop.	contradiction
A man is working in an art studio and is surrounded by art supplies.	A man is working on art.	entailment
Two beautiful, little girls with dark hair and dark complexions are sitting down eating cupcakes.	Two girls eating cupcakes.	entailment
Two beautiful, little girls with dark hair and dark complexions are sitting down eating cupcakes.	Kids eating cupcakes that their mom gave them.	neutral
Two beautiful, little girls with dark hair and dark complexions are sitting down eating cupcakes.	Two boys eating cupcakes.	contradiction
A person dressed in black and red protective gear drives an ATV on a track.	There is a person driving.	entailment
A person dressed in black and red protective gear drives an ATV on a track.	There is a person driving in a tournament.	neutral
A person dressed in black and red protective gear drives an ATV on a track.	Somebody is driving a boat.	contradiction
The racing greyhounds have broken from the starting gate.	The greyhounds are lying down to sleep for the night.	contradiction
The racing greyhounds have broken from the starting gate.	The greyhounds are in the middle of a race.	-
The racing greyhounds have broken from the starting gate.	The dogs are racing down the track.	entailment
Two workers in work attire (windbreakers and vests) walking along the edge of a road.	The two guys were working outside.	entailment
Two workers in work attire (windbreakers and vests) walking along the edge of a road.	The workers were wearing safty gear.	contradiction
Two workers in work attire (windbreakers and vests) walking along the edge of a road.	The guys drove the work truck through the city.	contradiction
Six people are jumping up in excitement with costumes on with vibrant pink and orange colors in the sky are four hot air balloons they appear to be in a dry dessert setting	Six people are celebrating halloween.	neutral
Six people are jumping up in excitement with costumes on with vibrant pink and orange colors in the sky are four hot air balloons they appear to be in a dry dessert setting	Six people are in a hospital.	contradiction
Six people are jumping up in excitement with costumes on with vibrant pink and orange colors in the sky are four hot air balloons they appear to be in a dry dessert setting	Six people are in a dessert.	entailment
an older man wearing a suit has his arms folded behind his back and looking in a store window.	Gentleman window shops.	neutral
an older man wearing a suit has his arms folded behind his back and looking in a store window.	Well dressed looter.	neutral
an older man wearing a suit has his arms folded behind his back and looking in a store window.	Businessman considers buying a gift.	neutral
Two men are drumming, one is standing and one is sitting down.	Some members of the marching band are sitting while others are standing.	neutral
Two men are drumming, one is standing and one is sitting down.	Two women are playing the flute.	contradiction
Two men are drumming, one is standing and one is sitting down.	Two people are drumming.	entailment
A lady wearing a blue dress and earrings, is sitting at a table with a napkin in her hand and her elbow on the table.	The woman is standing by a lake.	contradiction
A lady wearing a blue dress and earrings, is sitting at a table with a napkin in her hand and her elbow on the table.	A woman near a table.	entailment
A lady wearing a blue dress and earrings, is sitting at a table with a napkin in her hand and her elbow on the table.	The female is waiting for her order.	neutral
One man, wearing a blue shirt, standing on the back of a truck in a market.	The man is driving down the street.	contradiction
One man, wearing a blue shirt, standing on the back of a truck in a market.	The man is delivering items.	neutral
One man, wearing a blue shirt, standing on the back of a truck in a market.	The man is standing on a truck.	entailment
A person flying through the air on a bicycle.	A person is riding his bike up the hill.	contradiction
A person flying through the air on a bicycle.	A person just lost control as they flew off the curb on their bike.	neutral
A person flying through the air on a bicycle.	A person is on a bike.	entailment
The brown and black dogs are carrying a big log in the meadow.	brown and black dogs carrying a big log in the meadow to show their owner.	neutral
The brown and black dogs are carrying a big log in the meadow.	dogs carrying a big log in a meadow.	entailment
The brown and black dogs are carrying a big log in the meadow.	Dogs running through a puddle of water.	contradiction
Two men renovate a brick wall outside.	Both of the men are on break.	contradiction
Two men renovate a brick wall outside.	Two men are working.	entailment
Two men renovate a brick wall outside.	Two men are laying bricks.	neutral
Two men are fixing the side of an old brick building.	Construction workers at a job.	neutral
Two men are fixing the side of an old brick building.	People fixing a building	entailment
Two men are fixing the side of an old brick building.	People painting in a house.	contradiction
A brown dog sniffing at the fence of a brown bull.	A cute dog was chasing the cat through they alley.	contradiction
A brown dog sniffing at the fence of a brown bull.	A dog was sniffing his food before eating it.	contradiction
A brown dog sniffing at the fence of a brown bull.	The brown dog was looking intently at the bull on the other side.	neutral
A person sitting on the corner, wrapped in a blanket in front of a metal door.	The person is cozy.	neutral
A person sitting on the corner, wrapped in a blanket in front of a metal door.	The person is wrapped in a straightjacket.	contradiction
A person sitting on the corner, wrapped in a blanket in front of a metal door.	The person is sitting on the floor.	neutral
A man on stilts is performing a magical trick while onlookers enjoy.	a man on stilts performs a trick for an audience.	entailment
A man on stilts is performing a magical trick while onlookers enjoy.	a man on stilts performs a magic trick for onlookers at his school.	neutral
A man on stilts is performing a magical trick while onlookers enjoy.	A man juggles chainsaws outside.	-
Three people are making transactions at an automated teller machine.	There are people watching TV inside.	contradiction
Three people are making transactions at an automated teller machine.	A line of people at an ATM.	entailment
Three people are making transactions at an automated teller machine.	Three women waiting for an ATM.	neutral
A young redheaded woman laughs at something.	A fat redheaded woman laughs at something.	neutral
A young redheaded woman laughs at something.	A redheaded woman laughs at something.	entailment
A young redheaded woman laughs at something.	A young redheaded man laughs at something.	contradiction
A man and women sleeping outside on a bench.	A man and women sleeping together outside on a park bench.	entailment
A man and women sleeping outside on a bench.	A couple asleep on a bench outside.	entailment
A man and women sleeping outside on a bench.	A man and a woman feeding eachother food at a table.	contradiction
A young boy gets his photo taken with Mr. and Mrs. Clause.	A young boy gets his photo taken.	entailment
A young boy gets his photo taken with Mr. and Mrs. Clause.	A young girl gets his photo taken with Mr. and Mrs. Clause.	contradiction
A young boy gets his photo taken with Mr. and Mrs. Clause.	A young boy's mother takes his photo with Mr. and Mrs. Clause.	neutral
A man is wearing protective hair and face coverings.	A woman is sitting outside in the rain.	contradiction
A man is wearing protective hair and face coverings.	A person is covering their face and hair.	entailment
A man is wearing protective hair and face coverings.	A man is working in a restaurant.	neutral
One lady is looking at a blue box while the shorter lady is looking at something on her phone at the grocery store.	one lady looks at a box while another looks at her phone	entailment
One lady is looking at a blue box while the shorter lady is looking at something on her phone at the grocery store.	one lady looks at a product while another looks the product up on her phone	neutral
One lady is looking at a blue box while the shorter lady is looking at something on her phone at the grocery store.	one lady eats a box while the other fights a tiger	contradiction
Two young men are on a vast, level expanse of grass, and the man in the red shirt is catching the white Frisbee.	The men are playing volleyball.	contradiction
Two young men are on a vast, level expanse of grass, and the man in the red shirt is catching the white Frisbee.	There are other people playing with them.	neutral
Two young men are on a vast, level expanse of grass, and the man in the red shirt is catching the white Frisbee.	The men are playing frisbee.	entailment
A group of people cleaning some kins of sea animal.	Everyone is asleep in their bed	contradiction
A group of people cleaning some kins of sea animal.	There is at least one person.	entailment
A group of people cleaning some kins of sea animal.	The people are at the beach.	neutral
Seven men are preparing to operate a helicopter	Two instructors are teaching a small class of five how to fly a helicopter.	neutral
Seven men are preparing to operate a helicopter	Seven men are getting ready to fly an airplane.	contradiction
Seven men are preparing to operate a helicopter	There are men at the helicopter.	entailment
A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race.	Kids playing a video game as the light of dawn peeks through the windows.	contradiction
A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race.	Children competing in a relay race.	entailment
A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race.	A team of youths race to finish first in a relay race on a beach.	entailment
Passengers in a rusty yellow car driving down the street.	An old taxi drives on a street.	neutral
Passengers in a rusty yellow car driving down the street.	A car drives on a street.	entailment
Passengers in a rusty yellow car driving down the street.	People walk through a store.	contradiction
The basketball player in red is challenging the player in white for the ball.	People are playing basketball.	entailment
The basketball player in red is challenging the player in white for the ball.	Two teams are competing in hockey.	contradiction
The basketball player in red is challenging the player in white for the ball.	A basketball player in red is trying to grab the ball from a player in white.	entailment
A man in a white shirt taking a picture.	a man takes a picture	entailment
A man in a white shirt taking a picture.	the man takes a video clip	contradiction
A man in a white shirt taking a picture.	the man is a photographer	neutral
A woman wears a robe and bikini with heels as she stands on stage next to a flower pot.	A woman is standing next to a flower pot.	entailment
A woman wears a robe and bikini with heels as she stands on stage next to a flower pot.	A woman is standing next to a flower pot in her own home.	contradiction
A woman wears a robe and bikini with heels as she stands on stage next to a flower pot.	A woman is a dress is standing next to a flower pot.	contradiction
People walk outside "The Tempe Bar".	People are sitting in the bar drinking.	contradiction
People walk outside "The Tempe Bar".	Bar goers walk around outside after last call.	neutral
People walk outside "The Tempe Bar".	People move around outside.	entailment
Child swimming in a pool.	A child swims in the ocean.	contradiction
Child swimming in a pool.	A kid swims in water.	entailment
Child swimming in a pool.	A child swims laps in a lap pool.	neutral
A man in a white shirt hiking over rocks and water.	A man is sleeping in a sleeping bag.	contradiction
A man in a white shirt hiking over rocks and water.	A man is hiking with his girlfriend.	neutral
A man in a white shirt hiking over rocks and water.	A man is hiking.	entailment
A dog opens its mouth to catch a blue and yellow toy.	The puppy is chasing a ball.	neutral
A dog opens its mouth to catch a blue and yellow toy.	The pet is chewing on a bone	contradiction
A dog opens its mouth to catch a blue and yellow toy.	A dog is running to catch a colorful ball	entailment
A white dog next to a basement window.	A dog next to a window	entailment
A white dog next to a basement window.	A Pomeranian next to a window	neutral
A white dog next to a basement window.	A cat next to a window	contradiction
A man is throwing a small white ball at some red cups.	The woman is watching Shades of Grey	contradiction
A man is throwing a small white ball at some red cups.	The man is outside	neutral
A man is throwing a small white ball at some red cups.	The man playing a game.	entailment
Person walking down lighted tunnel with green handrail.	a person walking in a tunnel is lost	neutral
Person walking down lighted tunnel with green handrail.	a person walking in a tunnel	entailment
Person walking down lighted tunnel with green handrail.	a person sitting on a bench	contradiction
A young child climbing a stack of logs even though the sign warns against it.	A kid who's too young to read climbs a dangerous stack of logs.	neutral
A young child climbing a stack of logs even though the sign warns against it.	A kid climbing some logs	entailment
A young child climbing a stack of logs even though the sign warns against it.	A young child sits in class and reads a book quitely.	contradiction
a big black dog jumps in the air to catch the tennis ball in his mouth.	A dog is jumping.	entailment
a big black dog jumps in the air to catch the tennis ball in his mouth.	A dog is outdoors.	neutral
a big black dog jumps in the air to catch the tennis ball in his mouth.	The dog is white.	contradiction
A man in a strange uniform taking a photo of an old-fashioned red sports car.	A person taking a photo.	entailment
A man in a strange uniform taking a photo of an old-fashioned red sports car.	A tourist takes a picture of the city skyline at dusk.	contradiction
A man in a strange uniform taking a photo of an old-fashioned red sports car.	A man in a strange uniform taking a photo of an old-fashioned red sports car and a model t.	-
A little girl in a pink hat is in a lush green field walking an ox.	A girl in a hat is walking her ox to get home.	neutral
A little girl in a pink hat is in a lush green field walking an ox.	A little girl is riding her ox in a desert.	contradiction
A little girl in a pink hat is in a lush green field walking an ox.	A little girl is in a field.	entailment
A surfer is performing a jumping stunt in the ocean.	A surfer relaxing on the beach.	contradiction
A surfer is performing a jumping stunt in the ocean.	A daring man in the surf.	neutral
A surfer is performing a jumping stunt in the ocean.	A person in the water.	entailment
A man is celebrating his victory while smiling and shooting champagne in the air with his teammate.	A man is celebrating his victory while smiling and shooting champagne in the air	entailment
A man is celebrating his victory while smiling and shooting champagne in the air with his teammate.	A man is happily celebrating his victory while smiling and shooting champagne in the air	entailment
A man is celebrating his victory while smiling and shooting champagne in the air with his teammate.	A man is celebrating his victory while smiling and shooting guns in the air	contradiction
A woman is standing at a podium.	A man is standing at a podium.	contradiction
A woman is standing at a podium.	The woman is making a speach about agriculture.	neutral
A woman is standing at a podium.	A person is at a podium.	entailment
A man wearing a white button down shirt is walking down the street.	The man is walking down the street.	entailment
A man wearing a white button down shirt is walking down the street.	The man is wearing a green shirt.	contradiction
A man wearing a white button down shirt is walking down the street.	The man is on his way to a movie.	neutral
A woman and a young girl are eating side by side.	A man folding his laundry.	contradiction
A woman and a young girl are eating side by side.	Two people eating together.	entailment
A woman and a young girl are eating side by side.	A mother and her daughter eating sandwiches together.	neutral
A young Asian woman wearing a blue shirt and blue jeans sits on her bike, as a young boy, with his bike down, looks up.	The young boy rides his bike as hard as he can.	contradiction
A young Asian woman wearing a blue shirt and blue jeans sits on her bike, as a young boy, with his bike down, looks up.	The young boy's bike is broken.	neutral
A young Asian woman wearing a blue shirt and blue jeans sits on her bike, as a young boy, with his bike down, looks up.	This young boy is shorter than this young woman.	neutral
A blond woman in a blue shirt looks on at an event.	The woman is naturally blonde.	neutral
A blond woman in a blue shirt looks on at an event.	The woman is wearing a blue shirt.	entailment
A blond woman in a blue shirt looks on at an event.	The woman is wearing a red shirt.	contradiction
A male sitting down enjoy his coffee at a coffee shop.	A man eats a doughnut with his coffee.	neutral
A male sitting down enjoy his coffee at a coffee shop.	A person is drinking coffee.	entailment
A male sitting down enjoy his coffee at a coffee shop.	A woman drinks.	contradiction
A man is wearing a blue and yellow racing uniform while holding a bottle	this guy is wearing a racing uniform while holding a bottle	entailment
A man is wearing a blue and yellow racing uniform while holding a bottle	this guy is wearing a racing uniform while holding a bottle of punch	neutral
A man is wearing a blue and yellow racing uniform while holding a bottle	this guy is jumping rope	contradiction
A happy woman who is preparing for dinner.	A sad woman is watching TV.	contradiction
A happy woman who is preparing for dinner.	A woman is cooking dinner for the guests.	neutral
A happy woman who is preparing for dinner.	A woman is cooking.	entailment
A boy pushing a girl on a toy SUV.	A boy and girl are waiting patiently in line.	contradiction
A boy pushing a girl on a toy SUV.	A boy is pushing a girl on a toy SUV inside of a nice house.	neutral
A boy pushing a girl on a toy SUV.	A boy and a girl are playing.	entailment
The man in the black hat has his back to a theater sign.	The man is deciding whether is should watch a movie at the theater or not.	neutral
The man in the black hat has his back to a theater sign.	The man is at home watching TV.	contradiction
The man in the black hat has his back to a theater sign.	There is a man standing outside of a theater.	entailment
A man wearing a black sweater and a knit cap sits in front of mountain scenery, with a cloudy sky overhead.	A man has hair.	neutral
A man wearing a black sweater and a knit cap sits in front of mountain scenery, with a cloudy sky overhead.	A man is outdoors.	entailment
A man wearing a black sweater and a knit cap sits in front of mountain scenery, with a cloudy sky overhead.	A man is indoors.	contradiction
A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman.	A man wearing a costume	entailment
A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman.	A man dressing for a show	neutral
A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman.	A man wearing a tux	contradiction
A guy with a football, a crowd watching him.	There is a guy holding a football.	entailment
A guy with a football, a crowd watching him.	A quarterback looks for a receiver during a football game.	neutral
A guy with a football, a crowd watching him.	There is a guy with a basketball.	contradiction
Two girls walking, both with a white shirt and blue shorts on.	Two girls are wearing school uniforms.	neutral
Two girls walking, both with a white shirt and blue shorts on.	Two boys are walking together in white shirts and blue shorts.	contradiction
Two girls walking, both with a white shirt and blue shorts on.	Two girls are walking together.	entailment
A lone bike rider navigating a rough terrain course through dirt with trees and grass in the background on a cloud free day.	Somebody is riding a bike during a storm in the desert.	contradiction
A lone bike rider navigating a rough terrain course through dirt with trees and grass in the background on a cloud free day.	Somebody is riding a bike on the nature trail.	neutral
A lone bike rider navigating a rough terrain course through dirt with trees and grass in the background on a cloud free day.	Somebody is riding a bike outside.	entailment
A man with a red beard and mustache is smiling and wearing a hat crocheted with green yarn and Miller beer cans.	 A man with a red beard and mustache is smiling and laughing.	neutral
A man with a red beard and mustache is smiling and wearing a hat crocheted with green yarn and Miller beer cans.	 A man with a red beard and mustache.	entailment
A man with a red beard and mustache is smiling and wearing a hat crocheted with green yarn and Miller beer cans.	A man is sleeping in his bed.	contradiction
Two women are hugging on a path through a grassy area with a cow visible past them.	the women have rounded up the last cow for the fall	neutral
Two women are hugging on a path through a grassy area with a cow visible past them.	There are women outside in this picture	entailment
Two women are hugging on a path through a grassy area with a cow visible past them.	They are at the bar	contradiction
Two African American men laughing with aprons on, while a third man wearing a chef jacket is on a cellular phone.	The three men are taking a break at work in the kitchen.	neutral
Two African American men laughing with aprons on, while a third man wearing a chef jacket is on a cellular phone.	Three African American men work together in the food industry.	neutral
Two African American men laughing with aprons on, while a third man wearing a chef jacket is on a cellular phone.	Three Asian men work at a bar.	contradiction
Basketball referee watching a team player hang from the hoop.	A woman watching the game.	contradiction
Basketball referee watching a team player hang from the hoop.	A man working hard.	neutral
Basketball referee watching a team player hang from the hoop.	A referee watching a game.	entailment
a group of skiers jumping down slopes with the sun directly cast in backgroud	A man and a woman ride their bikes down a hill.	contradiction
a group of skiers jumping down slopes with the sun directly cast in backgroud	The group is skiing.	entailment
a group of skiers jumping down slopes with the sun directly cast in backgroud	The sun sets as a group of skiers finish a race.	neutral
Four human figures are backlit by a sunset.	Four men are sitting in the shade under the bright glare of the sun	neutral
Four human figures are backlit by a sunset.	Four men are standing on a hill watching a sunset	neutral
Four human figures are backlit by a sunset.	A beautiful sunset shows the shapes of four figures silhouetted against it's backdrop	entailment
Seven young girls are being creative and making posters.	One girl is making posters.	contradiction
Seven young girls are being creative and making posters.	Girls are making posters.	entailment
Seven young girls are being creative and making posters.	The girls are using paints and markers on the signs.	neutral
A man waiting in an airport terminal writes on a piece of paper as others are seen behind.	People trying to read what a man is writing.	neutral
A man waiting in an airport terminal writes on a piece of paper as others are seen behind.	A man scribbles indoors.	entailment
A man waiting in an airport terminal writes on a piece of paper as others are seen behind.	A gentleman swims at the beach.	contradiction
A teen is standing in a field and is in the upswing position after hitting a golf ball.	The teenager has just made a hole-in-one while playing golf.	neutral
A teen is standing in a field and is in the upswing position after hitting a golf ball.	The teenager is riding a horse in a steeplechase competition.	contradiction
A teen is standing in a field and is in the upswing position after hitting a golf ball.	There is a teenager playing golf in a field.	entailment
A man and women walking down the street holding bags in their hands and smiling both wearing black and white clothes.	A husband and wife walk down the street.	neutral
A man and women walking down the street holding bags in their hands and smiling both wearing black and white clothes.	A husband and wife lay on the beach.	contradiction
A man and women walking down the street holding bags in their hands and smiling both wearing black and white clothes.	A woman and a man walk down the street.	entailment
A young boy sits curiously on a rock near the water, looking at his reflection.	A kid is outside looking into the water.	entailment
A young boy sits curiously on a rock near the water, looking at his reflection.	A boy is doing an activity outside	-
A young boy sits curiously on a rock near the water, looking at his reflection.	The boy is swinging on a swing.	contradiction
The basketball is in the hands of the guy with the red shirts the others are trying to steal the ball to score for their team	a guy with a basketball	entailment
The basketball is in the hands of the guy with the red shirts the others are trying to steal the ball to score for their team	the guy is flying a plane	contradiction
The basketball is in the hands of the guy with the red shirts the others are trying to steal the ball to score for their team	the guy is a player	-
Three men stand on a sidewalk wearing construction hats.	The men are inside	contradiction
Three men stand on a sidewalk wearing construction hats.	The constuction crew is waiting for the next delivery of supplies	neutral
Three men stand on a sidewalk wearing construction hats.	The men are outside	entailment
A young woman wearing a white sleeveless dress with red flowers is talking on her cellphone as she walks down a street.	A young woman wearing a yellow dress sitting in the sand at a packed beach.	contradiction
A young woman wearing a white sleeveless dress with red flowers is talking on her cellphone as she walks down a street.	A young woman wearing a white sleeveless dress lined with real red flowers talking to her boyfriend on her cellphone as she walks down a quiet street sidewalk.	neutral
A young woman wearing a white sleeveless dress with red flowers is talking on her cellphone as she walks down a street.	A young woman wearing a white sleeveless dress lined with red flowers talking on her cellphone as she walks down the street sidewalk outside.	entailment
A black women holding a sign that says, "free hugs" in the city.	a white woman is holding a sign	contradiction
A black women holding a sign that says, "free hugs" in the city.	a younger woman is holding a sign	neutral
A black women holding a sign that says, "free hugs" in the city.	a woman is holding a sign	entailment
A boy runs as others play on a homemade slip and slide.	A boy is dancing on his bed.	contradiction
A boy runs as others play on a homemade slip and slide.	A boy is running outside.	entailment
A boy runs as others play on a homemade slip and slide.	A boy is running.	entailment
A blond headed child in yellow boots and yellow jacket vest playing in the gravel with his pail, shovel and trucks.	A blonde boy is playing near a construction zone.	neutral
A blond headed child in yellow boots and yellow jacket vest playing in the gravel with his pail, shovel and trucks.	A blonde girl is playing.	entailment
A blond headed child in yellow boots and yellow jacket vest playing in the gravel with his pail, shovel and trucks.	A blonde child is playing.	entailment
Some youngsters are playing a card game	people play poker	neutral
Some youngsters are playing a card game	people play cards	entailment
Some youngsters are playing a card game	cat stares at dog	contradiction
A woman in a white tennis outfit is jumping up to hit the ball.	white outfit women playing tennis	entailment
A woman in a white tennis outfit is jumping up to hit the ball.	women playing	neutral
A woman in a white tennis outfit is jumping up to hit the ball.	women at work	contradiction
four children are dancing around a pole in a city street.	Four adults are walking down the street.	contradiction
four children are dancing around a pole in a city street.	Four children are dancing around a pole.	entailment
four children are dancing around a pole in a city street.	Four girls are dancing around a pole.	neutral
Little kids play a game of running around a pole.	A bunch of young kids play a game that requires them to run around a pole.	entailment
Little kids play a game of running around a pole.	The kids are fighting outside.	contradiction
Little kids play a game of running around a pole.	There are kids outside playing	entailment
a group of construction workers busy refinishing a subway station.	A group of workers on their lunch break.	contradiction
a group of construction workers busy refinishing a subway station.	A team of construction workers are hurrying to get back on schedule.	neutral
a group of construction workers busy refinishing a subway station.	A construction team working in a subway station.	entailment
A man on a skateboard performs a trick in the air against the backdrop of a bright blue sky.	A man is a good skateboarder	neutral
